permalink,name,homepage_url,category_list,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,first_funding_at,last_funding_at,target,primary_category,funding_total_usd_clean,market_share,industry_hhi,clustering_coefficient,degree_centrality,weak_tie_ratio,num_investors,working_capital,breakout_velocity
/organization/argos-therapeutics,Argos Therapeutics,http://www.argostherapeutics.com,Biotechnology|Health Care,128352074,ipo,USA,NC,Raleigh,Durham,7,1997-01-01,2010-09-21,2015-04-15,1,Health Care,128352074.0,0.007145618209518094,0.0107540315899228,0.07008266568975678,352.0,0.039615166949632144,13.0,18.670287631882335,35.63772938910816
/organization/argus,Argus,,Hardware|Software,167000,operating,RUS,,,,2,,2012-06-23,2013-01-01,1,Software,167000.0,1.1292819291084619e-05,0.016038692107825596,0.0,0.0,10.0,1.0,12.025755079404917,4618.417480266118
/organization/argus-labs,Sentiance,http://www.sentiance.com,Advertising|Deep Information Technology|Mobile|Predictive Analytics,8791580,operating,BEL,1,Antwerp,Antwerp,5,2012-01-01,2012-06-01,2015-11-17,1,Deep Information Technology,8791580.0,0.5951059941042973,0.4784993808175023,0.001773786476651902,7.0,1.3580246913580247,10.0,15.989305116969092,44.45015080707602
/organization/argyle,Argyle Social,http://argylesocial.com,Analytics|Brand Marketing|Online Scheduling|Social CRM|Software|Twitter Applications,1565000,acquired,USA,NC,Raleigh,Durham,2,2010-02-05,2010-10-01,2011-08-08,1,Brand Marketing,1565000.0,0.0031658937019503996,0.0838284770153069,0.013007767495447282,14.0,0.2097902097902098,2.0,14.263397020933823,31.89139532611834
/organization/argyle-data,Argyle Data,http://www.argyledata.com,Software,20995129,operating,USA,CA,SF Bay Area,San Mateo,7,2009-01-01,2010-06-08,2014-10-23,1,Unknown,20995129.0,9.841220571230263e-05,0.0014423226788110742,0.03573817753213449,359.0,0.07739082365948038,27.0,16.859801064031725,114.03225793453805
/organization/ari-inc,ARI,http://web.accureg.com/Main/,Biotechnology|Health Diagnostics,-,operating,USA,AR,Fayetteville,Fayetteville,1,1996-07-17,2007-01-26,2007-01-26,1,Health Diagnostics,0.0,0.0,0.021114896607199618,0.0,0.0,0.0,0.0,0.0,0.0
/organization/ari-network-services,ARI Network Services,http://www.arinet.com,E-Commerce|Software,4800000,ipo,USA,WI,Milwaukee,Milwaukee,1,1981-01-01,2013-03-13,2013-03-13,1,Software,4800000.0,0.0003245840275281807,0.016038692107825596,0.0,0.0,0.0,0.0,15.38412668421143,0.0
/organization/aria-biosystems,Aria Biosystems,http://www.ariabiosystems.com/,Biotechnology|Innovation Management|Services,5500000,operating,USA,CA,SF Bay Area,Menlo Park,1,,2004-06-15,2004-06-15,1,Innovation Management,5500000.0,0.10032894760844246,0.18884170993526855,0.10759281971234252,193.0,0.025839793281653745,4.0,15.520258832020865,2.016882071813482
/organization/aria-glassworks,Aria Glassworks,http://ariaglassworks.com,Software,1750000,closed,USA,CA,SF Bay Area,Mountain View,1,2010-01-01,2011-02-17,2011-02-17,0,Unknown,1750000.0,8.202919829477094e-06,0.0014423226788110742,0.0,0.0,0.0,0.0,14.375126917328105,0.0
/organization/aria-networks,Aria Networks,http://www.aria-networks.com,Software,9050000,operating,GBR,P8,London,Chippenham,3,2005-10-25,2008-06-10,2013-11-10,1,Unknown,9050000.0,4.242081397529583e-05,0.0014423226788110742,0.012742302852683051,64.0,0.2140672782874618,13.0,16.01827542617334,299.67592416264137
/organization/aria-systems,Aria Systems,http://www.ariasystems.com,Billing|Cloud Computing|Enterprise Software|Monetization|SaaS|Subscription Businesses,82300500,operating,USA,CA,SF Bay Area,San Francisco,4,2003-01-01,2007-11-07,2013-11-19,1,Cloud Computing,82300500.0,0.03569372941084833,0.03477656705400332,0.12852913120501483,1660.0,0.021639817263765328,35.0,18.225887753113582,8.80828760212009
/organization/ariadne-diagnostics,Ariadne Diagnostics,http://ariadne-dx.com,Biotechnology|Health Diagnostics,100000,operating,USA,MD,"Washington, D.C.",Rockville,1,2011-12-01,2013-01-01,2013-01-01,1,Health Diagnostics,100000.0,1.419031298824754e-05,0.021114896607199618,0.015330583119634296,11.0,0.17857142857142858,1.0,11.51293546492023,66.07386034333672
/organization/ariadnext,AriadNEXT,http://www.ariadnext.com,Hardware + Software,1670000,operating,FRA,A2,Rennes,Rennes,1,2010-03-05,2010-09-13,2010-09-13,1,Unknown,1670000.0,7.827929208700998e-06,0.0014423226788110742,0.004181068123536626,3.0,0.625,1.0,14.328334783195153,782.6391101590109
/organization/ariane-systems,Ariane Systems,http://www.ariane-systems.com,Software,10948780,operating,FRA,A6,,,3,2001-01-01,2006-01-23,2015-05-20,1,Unknown,10948780.0,5.1321122611761265e-05,0.0014423226788110742,0.036235923737317426,78.0,0.07633587786259542,5.0,16.208738683828873,108.13436495430578
/organization/aridhia-informatics,Aridhia Informatics,http://www.aridhia.com,Analytics|Biotechnology|Medical,1632595,operating,GBR,U8,Edinburgh,Edinburgh,2,,2009-03-01,2014-12-18,1,Biotechnology,1632595.0,0.000988945697753479,0.09080296742610211,0.09384175121715538,101.0,0.029615004935834157,2.0,14.305681943916763,4.202880651208533
/organization/aridis-pharmaceuticals,Aridis Pharmaceuticals,http://aridispharma.com/,Biotechnology,3500000,operating,USA,CA,SF Bay Area,San Jose,1,,2014-07-17,2014-07-17,1,Unknown,3500000.0,1.640583965895419e-05,0.0014423226788110742,0.0,0.0,0.0,0.0,15.068273812173887,0.0
/organization/ariel-way,Ariel Way,http://arielway.com,Mobile,1100000,closed,USA,KS,KS - Other,Wa Keeney,1,2001-01-01,2011-04-27,2011-04-27,0,Unknown,1100000.0,5.156121035671316e-06,0.0014423226788110742,0.0,0.0,0.0,0.0,13.910821646859095,0.0
/organization/aries-tco-inc,"Aries TCO, Inc.",http://www.ariestco.com,Corporate IT|Software,2860000,operating,USA,FL,Palm Beaches,Palm Beach Gardens,5,2006-06-19,2006-10-29,2015-06-12,1,Software,2860000.0,0.00019339798306887432,0.016038692107825596,0.0,0.0,0.0,0.0,14.866332532446323,0.0
/organization/arieso,Arieso,http://www.arieso.com,Mobile,9513175,acquired,GBR,P4,Newbury,Newbury,3,2002-01-01,2008-02-05,2010-04-07,1,Unknown,9513175.0,4.459189248502043e-05,0.0014423226788110742,0.08105697402163006,727.0,0.03427004797806717,24.0,16.068188343016086,48.12463351129662
/organization/arigo,Arigo,http://www.arigo.com,Software,5000000,operating,USA,MA,Boston,North Billerica,1,2007-01-01,2007-12-01,2007-12-01,1,Unknown,5000000.0,2.3436913798505984e-05,0.0014423226788110742,0.025086408741219757,18.0,0.10989010989010989,1.0,15.424948670398354,148.13856871719557
/organization/arimaz,Arimaz,http://www.arimaz.com,Games|Online Gaming|Virtual Worlds,400000,operating,CHE,23,CHE - Other,Renens,1,2008-03-01,2008-11-01,2008-11-01,1,Online Gaming,400000.0,0.009414903190581967,0.4175678544371475,0.0,0.0,0.0,0.0,12.899222326086994,0.0
/organization/ario-data-networks,ARIO Data Networks,http://www.ariodata.com,Hardware + Software,30350000,operating,USA,CA,SF Bay Area,San Jose,3,2000-01-01,2004-02-02,2006-07-01,1,Unknown,30350000.0,0.00014226206675693132,0.0014423226788110742,0.06485301222730144,698.0,0.042796005706134094,29.0,17.22830710841871,64.43645665440435
/organization/ario-pharma,Ario Pharma,http://ariopharma.com,Biotechnology,3100000,operating,GBR,C3,London,Cambridge,1,,2013-12-11,2013-12-11,1,Unknown,3100000.0,1.453088655507371e-05,0.0014423226788110742,0.0,0.0,0.0,0.0,14.946912992035967,0.0
/organization/ariosa-diagnostics-inc,"Ariosa Diagnostics, Inc.",http://www.ariosadx.com,Biotechnology|Health Diagnostics,67500000,acquired,USA,CA,SF Bay Area,San Jose,3,,2009-01-01,2012-01-09,1,Health Diagnostics,67500000.0,0.00957846126706709,0.021114896607199618,0.21114394023859961,909.0,0.013183915622940015,11.0,18.02763817065757,7.6386196465087055
/organization/arisaph-pharmaceuticals,Arisaph Pharmaceuticals,http://arisaph.com,Biotechnology,10000000,operating,USA,MA,Boston,Boston,1,1999-01-01,2013-11-01,2013-11-01,1,Unknown,10000000.0,4.687382759701197e-05,0.0014423226788110742,0.0,0.0,0.0,0.0,16.118095750958314,0.0
/organization/arisoko,Arisoko,http://www.arisoko.com/,E-Commerce,-,operating,CAN,BC,Vancouver,Vancouver,1,2013-05-01,2013-09-29,2013-09-29,1,Unknown,0.0,0.0,0.0014423226788110742,0.0,0.0,0.0,0.0,0.0,0.0
/organization/ariste-medical,Ariste Medical,http://www.aristemedical.com,Biotechnology,5875000,operating,USA,TN,Memphis,Memphis,2,2007-01-01,2012-10-30,2015-04-21,1,Unknown,5875000.0,2.753837371324453e-05,0.0014423226788110742,0.0,0.0,0.0,0.0,15.586216788207249,0.0
/organization/aristos-logic,Aristos Logic,http://www.aristoslogic.com,Hardware + Software,181860000,acquired,USA,CA,"Orange County, California",Foothill Ranch,7,2000-01-01,2001-12-18,2007-08-02,1,Unknown,181860000.0,0.0008524474286792596,0.0014423226788110742,0.011856760350327747,285.0,0.22968803565306822,66.0,19.018747723760775,381.773782113421
/organization/aristotle-health,Aristotle Health.,http://carecheck.co,Apps|Health and Wellness|Mobile,200000,closed,,,,,1,2015-02-04,2015-01-15,2015-01-15,0,Health and Wellness,200000.0,4.716496484536874e-05,0.09424886675581376,0.0,0.0,0.0,0.0,12.206077645517674,0.0
/organization/arithmatica,Arithmatica,http://www.arithmatica.com,Software,622000,closed,USA,CA,SF Bay Area,Redwood City,1,1998-01-01,2007-01-01,2007-01-01,0,Unknown,622000.0,2.9155520765341444e-06,0.0014423226788110742,0.01858252499349612,20.0,0.1477832512315271,2.0,13.340696979437066,172.30169334122263
/organization/arithmetici,ARITHMETICI,http://www.arithmetici.com/,Education|Software,-,operating,USA,FL,Miami,Miami,1,2015-06-29,2015-06-09,2015-06-09,1,Software,0.0,0.0,0.016038692107825596,0.0,0.0,0.0,0.0,0.0,0.0
/organization/arius-research,Arius Research,http://www.ariusresearch.com,Biotechnology,23500000,acquired,CAN,ON,Toronto,Toronto,2,1999-01-01,2005-11-18,2006-03-01,1,Unknown,23500000.0,0.00011015349485297812,0.0014423226788110742,0.06912699297580556,124.0,0.040160642570281124,4.0,16.97251102166758,59.57068051607977
/organization/arizona-security,Alaris,http://alaris-us.com,Hardware + Software,845075,closed,USA,AZ,Phoenix,Scottsdale,2,2009-01-01,2009-11-13,2014-06-24,0,Unknown,845075.0,3.961189985654489e-06,0.0014423226788110742,0.0,0.0,0.0,0.0,13.64718184312328,0.0
/organization/arkadin,Arkadin,http://www.arkadin.com,Enterprise Software,7964826,operating,USA,NY,New York City,New York,2,2001-01-01,2004-06-16,2012-07-05,1,Unknown,7964826.0,3.733418807641984e-05,0.0014423226788110742,0.07154272122496005,77.0,0.03880983182406209,2.0,15.890545781065294,53.89722232687318
/organization/arkadium,Arkadium,http://www.arkadium.com,Games|Social Games,5025000,operating,USA,NY,New York City,New York,2,2001-01-01,2002-09-01,2013-03-14,1,Social Games,5025000.0,0.03072662412450905,0.3552994304574378,0.08919611996878136,64.0,0.03115264797507788,1.0,15.429936210914368,1.315861266070406
/organization/arkados-group,Arkados Group,http://www.arkadosgroup.com,Software,900000,operating,USA,NJ,Newark,Newark,2,1998-01-01,2014-04-07,2015-04-03,1,Unknown,900000.0,4.218644483731077e-06,0.0014423226788110742,0.0,0.0,0.0,0.0,13.710151153416941,0.0
/organization/arkami,Arkami,http://www.myidkey.com,Hardware + Software,1800000,operating,USA,CA,Anaheim,Aliso Viejo,1,2012-04-01,2013-08-13,2013-08-13,1,Unknown,1800000.0,8.437288967462154e-06,0.0014423226788110742,0.0,0.0,10.0,3.0,14.403297778421795,12587.739554919093
/organization/arkansas-childrens-hospital,Arkansas Children's Hospital,http://archildrens.org,Biotechnology,3500000,operating,USA,AR,Little Rock,Little Rock,1,1912-01-01,2013-09-20,2013-09-20,1,Unknown,3500000.0,1.640583965895419e-05,0.0014423226788110742,0.0,0.0,0.0,0.0,15.068273812173887,0.0
/organization/arkansas-genomics-llc,Arkansas Genomics,http://arkansasgenomics.com/,Biotechnology,-,operating,USA,AR,Little Rock,Little Rock,1,2006-08-11,2012-04-19,2012-04-19,1,Unknown,0.0,0.0,0.0014423226788110742,0.0,0.0,0.0,0.0,0.0,0.0
/organization/arkeia-software,Arkeia Software,http://www.arkeia.com,Data Security|Flash Storage|Home & Garden|Linux|Open Source|Software,7000000,acquired,USA,CA,San Diego,Carlsbad,2,1996-01-01,2004-08-04,2007-05-02,1,Flash Storage,7000000.0,0.05837468206646375,0.2823807814402942,0.002229902999219534,4.0,1.1111111111111112,4.0,15.76142084987672,59.89685692379389
/organization/arkeo,Arkeo,,Defense|Security|Software,300000,operating,USA,NJ,NJ - Other,Marlton,1,2012-01-01,2012-12-01,2012-12-01,1,Security,300000.0,0.00023702482124292044,0.14896621941892102,0.0,0.0,10.0,2.0,12.611541086966115,793.3472364799172
/organization/arkimedia,Arkimedia,http://www.arkimedia.com,Games,1461360,operating,ITA,7,Rome,Roma,1,,2012-07-12,2012-07-12,1,Unknown,1461360.0,6.8499536697169406e-06,0.0014423226788110742,0.0,0.0,10.0,5.0,14.194878751244413,12405.592072255164
/organization/arkin-net,Arkin,http://www.arkin.net,Computers|Networking|Software,22000000,operating,USA,CA,SF Bay Area,Mountain View,2,2013-01-01,2014-11-12,2015-06-02,1,Networking,22000000.0,0.012397609097603289,0.16058852438454196,0.05505073029323224,158.0,0.05037783375314861,7.0,16.906553056777135,4.992806651596101
/organization/arkivio,Arkivio,http://arkivio.com,Databases|Innovation Management|Software|Storage,12500000,operating,USA,CA,SF Bay Area,Mountain View,1,,2002-03-18,2002-03-18,1,Innovation Management,12500000.0,0.22802033547373285,0.18884170993526855,0.10173932433939124,146.0,0.0273224043715847,3.0,16.341239282272525,2.245413941312531
/organization/arkli,AddIn Social,http://www.addinsocial.com,Email Marketing|Internet Marketing|Sales and Marketing|Social Media|Social Media Marketing|Software,54493,closed,CAN,ON,Ottawa,Ottawa,2,2010-12-01,2010-01-01,2011-04-15,0,Internet Marketing,54493.0,8.29226998739964e-05,0.23714659655979972,0.0,0.0,0.0,0.0,10.905845882847675,0.0
/organization/arlington-healthcare,Arlington HealthCare,http://ArlingtonHC.com,Biotechnology,50000,operating,USA,IL,Chicago,Elgin,1,,2010-02-24,2010-02-24,1,Unknown,50000.0,2.3436913798505982e-07,0.0014423226788110742,0.0,0.0,0.0,0.0,10.819798284210286,0.0
/organization/armagen-technologies,ArmaGen Technologies,http://www.armagen.com,Biotechnology,25492899,operating,USA,CA,Los Angeles,Santa Monica,2,,2012-11-27,2012-11-29,1,Unknown,25492899.0,0.00011949497526740387,0.0014423226788110742,0.041810681235366264,75.0,0.06622516556291391,4.0,17.053910539986894,98.7035657626731
/organization/armgo-pharma-inc,"ARMGO,Pharma,Inc.",http://armgo.com,Biotechnology,1000000,operating,USA,NY,New York City,Tarrytown,1,2004-01-01,2011-08-24,2011-08-24,1,Unknown,1000000.0,4.687382759701197e-06,0.0014423226788110742,0.0,0.0,0.0,0.0,13.815511557963774,0.0
/organization/armo-biosciences,ARMO BioSciences,http://armobio.com,Biotechnology,50000000,operating,USA,CA,SF Bay Area,Redwood City,2,,2013-11-25,2014-05-28,1,Unknown,50000000.0,0.00023436913798505983,0.0014423226788110742,0.25086408741219757,1260.0,0.011098779134295229,13.0,17.72753358339242,17.195283279523597
/organization/armor5,Armor5,http://www.armor5.com,Cloud Security|Enterprise Software|Mobile Commerce|Productivity Software,2000000,acquired,USA,CA,SF Bay Area,Santa Clara,1,2011-01-01,2013-02-27,2013-02-27,1,Enterprise Software,2000000.0,0.00016968334546617564,0.010334829798564711,0.19302597836994093,277.0,0.014419610670511897,3.0,14.508658238524095,10.288220025613342
/organization/armorize,Armorize Technologies,http://www.armorize.com,Security|Web Tools,955000,acquired,USA,CA,SF Bay Area,San Francisco,2,2005-01-01,2006-01-13,2009-06-16,1,Web Tools,955000.0,0.0022356074582402397,0.5951004470365463,0.012078641245772475,13.0,0.22556390977443613,2.0,13.769467666582738,5.132858482584293
/organization/armory-technologies,"Armory Technologies, Inc.",http://bitcoinarmory.com,Software,600000,operating,USA,MD,Baltimore,Baltimore,1,2011-01-01,2013-09-16,2013-09-16,1,Unknown,600000.0,2.812429655820718e-06,0.0014423226788110742,0.0,0.0,10.0,3.0,13.304686600863562,11627.610035418087
/organization/armune-bioscience,Armune BioScience,http://www.armune.com,Biotechnology,5587582,operating,USA,MI,Kalamazoo,Kalamazoo,5,2005-01-01,2008-08-25,2015-01-20,1,Unknown,5587582.0,2.619113553521673e-05,0.0014423226788110742,0.031218641989073474,56.0,0.08849557522123895,4.0,15.536057372379762,120.1567524734213
/organization/armut,Armut,http://armut.com,Curated Web|E-Commerce,-,operating,TUR,34,Istanbul,Istanbul,1,2011-11-15,2014-01-27,2014-01-27,1,E-Commerce,0.0,0.0,0.08048398670297363,0.026480098115731966,19.0,0.10416666666666667,1.0,0.0,0.0
/organization/arno-therapeutics,Arno Therapeutics,http://www.arnothera.com,Biotechnology,46000000,operating,USA,NJ,Newark,Parsippany,2,,2010-09-14,2013-10-30,1,Unknown,46000000.0,0.00021561960694625504,0.0014423226788110742,0.00929126249674806,30.0,0.2912621359223301,8.0,17.6441519761925,449.12851484607927
/organization/aromyx,Aromyx,http://www.aromyx.com,Agriculture|Biotechnology|Consumer Goods|Food Processing,1000000,operating,USA,CA,SF Bay Area,Palo Alto,1,2013-04-29,2015-05-19,2015-05-19,1,Biotechnology,1000000.0,0.0006057507818861867,0.09080296742610211,0.08222767309622031,59.0,0.03378378378378378,1.0,13.815511557963774,4.630223367965607
/organization/around-knowledge,"Movvo, S.A.",http://www.movvo.com,Analytics|Mobile|Mobile Software Tools|Real Time|Retail|Software|Wireless,2500000,operating,PRT,14,Porto,Porto,1,2009-01-01,2012-12-10,2012-12-10,1,Mobile,2500000.0,0.00014267740076703101,0.12278296107089119,0.0,0.0,0.0,0.0,14.731801689838349,0.0
/organization/around-labs,Banter!,http://www.thebanterapp.com,Local Based Services|Mobile|Social Search,90000,operating,USA,CA,SF Bay Area,San Francisco,4,2013-01-01,2013-08-18,2014-06-04,1,Mobile,90000.0,5.136386427613116e-06,0.12278296107089119,0.0,0.0,10.0,10.0,11.407576060361786,859.1144502547597
/organization/aroundwire,AroundWire,http://www.aroundwire.com,E-Commerce|Social Commerce|Social Media|Startups,2500000,operating,USA,CA,Los Angeles,Chatsworth,1,2010-01-01,2013-10-29,2013-10-29,1,Social Commerce,2500000.0,0.014397521654390878,0.19348513625104694,0.0,0.0,0.0,0.0,14.731801689838349,0.0
/organization/arpeggi,Arpeggi Inc,http://arpeggi.com,Biotechnology,195000,acquired,USA,TX,Austin,Austin,1,2012-01-01,2013-01-31,2013-01-31,1,Unknown,195000.0,9.140396381417333e-07,0.0014423226788110742,0.0,0.0,0.0,0.0,12.180759965737863,0.0
/organization/arqule,ArQule,http://www.arqule.com,Biotechnology,-,ipo,USA,MA,Boston,Woburn,1,,2011-01-19,2011-01-19,1,Unknown,0.0,0.0,0.0014423226788110742,0.0,0.0,0.0,0.0,0.0,0.0
/organization/arquo-technologies,Arquo Technologies,http://www.arquotech.com/,Business Services|Cloud Computing|Marketplaces|SaaS|Software,-,operating,PRT,14,Lisbon,Lisboa,1,1996-09-01,2007-12-20,2007-12-20,1,Cloud Computing,0.0,0.0,0.03477656705400332,0.023692719366707547,17.0,0.11627906976744186,1.0,0.0,0.0
/organization/arradiance,Arradiance,http://arradiance.com,Hardware + Software,3900000,operating,USA,MA,Boston,Sudbury,2,2003-01-01,2009-09-25,2010-06-14,1,Unknown,3900000.0,1.8280792762834665e-05,0.0014423226788110742,0.0,0.0,0.0,0.0,15.176487367510099,0.0
/organization/arran-aromatics,Arran Aromatics,http://arranaromatics.com,Curated Web,4242704,operating,GBR,U8,Edinburgh,Edinburgh,1,1989-01-01,2013-08-01,2013-08-01,1,Unknown,4242704.0,1.9887177584115305e-05,0.0014423226788110742,0.0013936893745122088,1.0,1.6666666666666667,1.0,15.260711595488822,2222.8458364414437
